 ;image;tot_root_length;n_primary;tot_prim_length;mean_prim_length;mean_prim_diameter;mean_lat_density;n_laterals;tot_lat_length;mean_lat_length;mean_lat_diameter;mean_lat_angle
1189;sim-0.15-0.2-10-1-4-1-0.6-20-4.rsml;1262.979;15;811;54.592;0.559;0.352;73;410;6.083;0.137;37.988
1190;sim-0.15-0.2-10-1-4-1-0.6-20-5.rsml;1252.573;15;810;54.539;0.559;0.332;73;397;5.952;0.137;37.561
1191;sim-0.15-0.2-10-1-4-1-0.8-20-1.rsml;2091.081;15;1123;75.473;0.745;0.317;116;901;8.267;0.17;37.38
1192;sim-0.15-0.2-10-1-4-1-0.8-20-2.rsml;2071.131;15;1123;75.361;0.745;0.318;116;881;8.11;0.169;36.851
1193;sim-0.15-0.2-10-1-4-1-0.8-20-3.rsml;2079.429;15;1122;75.291;0.745;0.318;116;893;8.19;0.17;37.396
1194;sim-0.15-0.2-10-1-4-1-0.8-20-4.rsml;2069.126;15;1124;75.396;0.745;0.318;116;881;8.088;0.17;37.228
1195;sim-0.15-0.2-10-1-4-1-0.8-20-5.rsml;2032.707;15;1125;75.388;0.745;0.319;116;844;7.775;0.17;33.754
1196;sim-0.15-0.2-10-1-4-1-1-20-1.rsml;3143.073;15;1426;95.564;0.931;0.321;166;1625;10.299;0.21;33.637
1197;sim-0.15-0.2-10-1-4-1-1-20-2.rsml;3133.152;15;1429;95.726;0.931;0.297;171;1611;9.926;0.209;33.678
1198;sim-0.15-0.2-10-1-4-1-1-20-3.rsml;3146.172;15;1429;95.711;0.931;0.293;173;1621;9.887;0.209;33.514
1199;sim-0.15-0.2-10-1-4-1-1-20-4.rsml;3165.787;15;1429;95.707;0.931;0.291;168;1643;10.299;0.21;35.166
1200;sim-0.15-0.2-10-1-4-1-1-20-5.rsml;3123.145;15;1427;95.667;0.931;0.288;167;1601;10.109;0.209;32.615
1201;sim-0.15-0.2-20-0.3-2-0.5-0.6-20-1.rsml;1598.615;5;432;86.936;0.559;0.495;102;1113;11.411;0.13;15.966
1202;sim-0.15-0.2-20-0.3-2-0.5-0.6-20-2.rsml;1572.035;5;431;86.81;0.559;0.528;100;1092;11.38;0.13;17.339
1203;sim-0.15-0.2-20-0.3-2-0.5-0.6-20-3.rsml;1565.927;5;433;87.144;0.559;0.526;101;1077;11.19;0.129;16.021
1204;sim-0.15-0.2-20-0.3-2-0.5-0.6-20-4.rsml;1563.509;5;433;87.172;0.559;0.51;99;1081;11.39;0.129;15.959
1205;sim-0.15-0.2-20-0.3-2-0.5-0.6-20-5.rsml;1562.473;5;433;87.14;0.559;0.534;98;1078;11.498;0.129;16.582
1206;sim-0.15-0.2-20-0.3-2-0.5-0.8-20-1.rsml;3265.793;5;597;119.755;0.745;0.544;185;2575;14.416;0.164;17.079
1207;sim-0.15-0.2-20-0.3-2-0.5-0.8-20-2.rsml;3249.868;5;597;119.831;0.745;0.543;185;2563;14.328;0.162;15.549
1208;sim-0.15-0.2-20-0.3-2-0.5-0.8-20-3.rsml;3249.691;5;597;119.836;0.745;0.541;185;2556;14.327;0.162;15.563
1209;sim-0.15-0.2-20-0.3-2-0.5-0.8-20-4.rsml;3290.384;5;597;119.826;0.745;0.54;185;2597;14.547;0.164;15.006
1210;sim-0.15-0.2-20-0.3-2-0.5-0.8-20-5.rsml;3294.972;5;597;119.961;0.745;0.538;185;2600;14.568;0.164;15.426
1211;sim-0.15-0.2-20-0.3-2-0.5-1-20-1.rsml;5031.387;5;756;151.535;0.931;0.541;233;4154;18.342;0.198;14.809
1212;sim-0.15-0.2-20-0.3-2-0.5-1-20-2.rsml;5030.214;5;755;151.396;0.931;0.543;233;4149;18.34;0.197;15.05
1213;sim-0.15-0.2-20-0.3-2-0.5-1-20-3.rsml;5011.037;5;755;151.519;0.931;0.54;233;4141;18.255;0.197;14.807
1214;sim-0.15-0.2-20-0.3-2-0.5-1-20-4.rsml;5052.069;5;756;151.56;0.931;0.539;233;4174;18.43;0.199;14.649
1215;sim-0.15-0.2-20-0.3-2-0.5-1-20-5.rsml;5025.887;5;756;151.584;0.931;0.54;233;4149;18.317;0.198;15.078
1216;sim-0.15-0.2-20-0.3-2-1-0.6-20-1.rsml;1402.751;5;433;87.15;0.559;0.511;99;916;9.768;0.129;36.093
1217;sim-0.15-0.2-20-0.3-2-1-0.6-20-2.rsml;1411.203;5;433;87.026;0.559;0.496;100;924;9.761;0.128;37.244
1218;sim-0.15-0.2-20-0.3-2-1-0.6-20-3.rsml;1383.674;5;433;87.123;0.559;0.492;99;903;9.576;0.128;33.088
1219;sim-0.15-0.2-20-0.3-2-1-0.6-20-4.rsml;1437.432;5;432;87.04;0.559;0.491;101;955;9.923;0.13;36.576
1220;sim-0.15-0.2-20-0.3-2-1-0.6-20-5.rsml;1437.434;5;433;87.232;0.559;0.489;100;949;10.013;0.13;36.565
1221;sim-0.15-0.2-20-0.3-2-1-0.8-20-1.rsml;3002.414;5;597;119.789;0.745;0.54;185;2311;12.992;0.164;34.281
1222;sim-0.15-0.2-20-0.3-2-1-0.8-20-2.rsml;2997.331;5;597;119.885;0.745;0.542;185;2301;12.962;0.162;34.921
1223;sim-0.15-0.2-20-0.3-2-1-0.8-20-3.rsml;3014.045;5;596;119.838;0.745;0.539;185;2324;13.053;0.163;35.673
1224;sim-0.15-0.2-20-0.3-2-1-0.8-20-4.rsml;2987.536;5;597;119.881;0.745;0.541;185;2297;12.909;0.163;35.022
1225;sim-0.15-0.2-20-0.3-2-1-0.8-20-5.rsml;2946.743;5;597;119.824;0.745;0.54;185;2254;12.69;0.163;33.271
1226;sim-0.15-0.2-20-0.3-2-1-1-20-1.rsml;4677.233;5;756;151.575;0.931;0.54;233;3806;16.821;0.198;32.98
1227;sim-0.15-0.2-20-0.3-2-1-1-20-2.rsml;4728.126;5;755;151.439;0.931;0.54;233;3848;17.043;0.198;33.77
1228;sim-0.15-0.2-20-0.3-2-1-1-20-3.rsml;4738.587;5;757;151.645;0.931;0.541;233;3862;17.083;0.198;33.09
1229;sim-0.15-0.2-20-0.3-2-1-1-20-4.rsml;4643.979;5;756;151.556;0.931;0.542;233;3773;16.679;0.197;32.357
1230;sim-0.15-0.2-20-0.3-2-1-1-20-5.rsml;4655.387;5;756;151.651;0.931;0.539;233;3779;16.726;0.198;31.302
1231;sim-0.15-0.2-20-0.3-4-0.5-0.6-20-1.rsml;1013.776;5;433;87.198;0.559;0.276;50;554;11.556;0.131;17.557
1232;sim-0.15-0.2-20-0.3-4-0.5-0.6-20-2.rsml;985.343;5;432;87.075;0.559;0.27;51;525;10.784;0.13;15.861
1233;sim-0.15-0.2-20-0.3-4-0.5-0.6-20-3.rsml;970.555;5;432;87.006;0.559;0.294;47;514;11.394;0.13;16.177
1234;sim-0.15-0.2-20-0.3-4-0.5-0.6-20-4.rsml;988.692;5;434;87.293;0.559;0.291;49;532;11.27;0.129;15.603
1235;sim-0.15-0.2-20-0.3-4-0.5-0.6-20-5.rsml;1009.497;5;433;87.175;0.559;0.284;50;549;11.472;0.13;18.76
1236;sim-0.15-0.2-20-0.3-4-0.5-0.8-20-1.rsml;1907.488;5;597;119.872;0.745;0.313;91;1263;14.375;0.163;16.591
1237;sim-0.15-0.2-20-0.3-4-0.5-0.8-20-2.rsml;1911.967;5;597;119.682;0.745;0.312;91;1264;14.435;0.163;15.864
1238;sim-0.15-0.2-20-0.3-4-0.5-0.8-20-3.rsml;1919.414;5;596;119.737;0.745;0.311;91;1275;14.513;0.163;15.115
1239;sim-0.15-0.2-20-0.3-4-0.5-0.8-20-4.rsml;1905.988;5;596;119.724;0.745;0.312;91;1261;14.367;0.163;15.608
1240;sim-0.15-0.2-20-0.3-4-0.5-0.8-20-5.rsml;1896.981;5;597;119.924;0.745;0.311;91;1248;14.257;0.162;15.517
1241;sim-0.15-0.2-20-0.3-4-0.5-1-20-1.rsml;2902.578;5;754;151.439;0.931;0.312;116;2085;18.495;0.199;16.597
1242;sim-0.15-0.2-20-0.3-4-0.5-1-20-2.rsml;2872.304;5;755;151.42;0.931;0.311;116;2059;18.235;0.198;14.423
1243;sim-0.15-0.2-20-0.3-4-0.5-1-20-3.rsml;2871.625;5;755;151.527;0.931;0.313;116;2054;18.224;0.2;15.375
1244;sim-0.15-0.2-20-0.3-4-0.5-1-20-4.rsml;2880.765;5;755;151.541;0.931;0.31;116;2067;18.302;0.198;16.017
1245;sim-0.15-0.2-20-0.3-4-0.5-1-20-5.rsml;2847.996;5;756;151.488;0.931;0.311;116;2030;18.022;0.198;15.134
1246;sim-0.15-0.2-20-0.3-4-1-0.6-20-1.rsml;930.561;5;433;87.112;0.559;0.291;48;473;10.312;0.13;31.872
1247;sim-0.15-0.2-20-0.3-4-1-0.6-20-2.rsml;941.583;5;433;87.261;0.559;0.278;51;485;9.907;0.13;36.174
1248;sim-0.15-0.2-20-0.3-4-1-0.6-20-3.rsml;926.573;5;432;86.802;0.559;0.295;50;466;9.851;0.129;37.865
1249;sim-0.15-0.2-20-0.3-4-1-0.6-20-4.rsml;936.533;5;433;87.119;0.559;0.286;49;479;10.223;0.131;36.272
1250;sim-0.15-0.2-20-0.3-4-1-0.6-20-5.rsml;909.234;5;435;87.245;0.559;0.266;50;445;9.46;0.13;33.426
1251;sim-0.15-0.2-20-0.3-4-1-0.8-20-1.rsml;1809.427;5;597;119.764;0.745;0.312;91;1169;13.303;0.162;38.091
1252;sim-0.15-0.2-20-0.3-4-1-0.8-20-2.rsml;1802.503;5;597;119.696;0.745;0.314;91;1160;13.231;0.164;36.933
1253;sim-0.15-0.2-20-0.3-4-1-0.8-20-3.rsml;1784.109;5;597;119.786;0.745;0.313;91;1139;13.024;0.163;36.063
1254;sim-0.15-0.2-20-0.3-4-1-0.8-20-4.rsml;1763.539;5;597;119.836;0.745;0.311;91;1117;12.795;0.162;35.198
1255;sim-0.15-0.2-20-0.3-4-1-0.8-20-5.rsml;1811.334;5;597;119.881;0.745;0.312;91;1165;13.318;0.162;38.844
1256;sim-0.15-0.2-20-0.3-4-1-1-20-1.rsml;2708.679;5;755;151.497;0.931;0.31;116;1892;16.821;0.199;33.963
1257;sim-0.15-0.2-20-0.3-4-1-1-20-2.rsml;2680.762;5;756;151.591;0.931;0.31;116;1858;16.576;0.198;32.809
1258;sim-0.15-0.2-20-0.3-4-1-1-20-3.rsml;2698.771;5;757;151.594;0.931;0.31;116;1883;16.731;0.199;32.803
1259;sim-0.15-0.2-20-0.3-4-1-1-20-4.rsml;2667.847;5;755;151.59;0.931;0.31;116;1855;16.465;0.199;31.059
1260;sim-0.15-0.2-20-0.3-4-1-1-20-5.rsml;2679.149;5;755;151.439;0.931;0.31;116;1865;16.569;0.199;31.562
1261;sim-0.15-0.2-20-1-2-0.5-0.6-20-1.rsml;7183.597;15;1669;111.785;0.559;0.499;443;5299;12.431;0.132;17.981
1262;sim-0.15-0.2-20-1-2-0.5-0.6-20-2.rsml;7167.362;15;1669;111.776;0.559;0.495;449;5273;12.229;0.132;17.177
1263;sim-0.15-0.2-20-1-2-0.5-0.6-20-3.rsml;7198.723;15;1672;111.892;0.559;0.571;444;5299;12.433;0.132;17.408
1264;sim-0.15-0.2-20-1-2-0.5-0.6-20-4.rsml;7183.112;15;1672;111.953;0.559;0.495;445;5293;12.368;0.132;16.709
1265;sim-0.15-0.2-20-1-2-0.5-0.6-20-5.rsml;7160.559;15;1671;111.963;0.559;0.504;442;5272;12.401;0.132;16.658
1266;sim-0.15-0.2-20-1-2-0.5-0.8-20-1.rsml;14724.653;15;2291;153.222;0.745;0.542;783;12039;15.87;0.165;15.817
1267;sim-0.15-0.2-20-1-2-0.5-0.8-20-2.rsml;14694.511;15;2291;153.134;0.745;0.544;783;12000;15.833;0.166;15.869
1268;sim-0.15-0.2-20-1-2-0.5-0.8-20-3.rsml;14590.18;15;2292;153.217;0.745;0.543;783;11888;15.699;0.165;15.686
1269;sim-0.15-0.2-20-1-2-0.5-0.8-20-4.rsml;14738.426;15;2292;153.278;0.745;0.542;783;12037;15.887;0.166;16.209
1270;sim-0.15-0.2-20-1-2-0.5-0.8-20-5.rsml;14689.041;15;2289;153.096;0.745;0.545;783;12008;15.827;0.165;15.927
1271;sim-0.15-0.2-20-1-2-0.5-1-20-1.rsml;22987.178;15;2908;194.299;0.931;0.541;990;19565;20.275;0.2;15.096
1272;sim-0.15-0.2-20-1-2-0.5-1-20-2.rsml;22912.793;15;2905;194.18;0.931;0.542;990;19519;20.202;0.2;14.971
1273;sim-0.15-0.2-20-1-2-0.5-1-20-3.rsml;23021.242;15;2909;194.294;0.931;0.541;990;19590;20.31;0.2;15.04
1274;sim-0.15-0.2-20-1-2-0.5-1-20-4.rsml;23095.768;15;2907;194.258;0.931;0.542;990;19694;20.386;0.2;14.916
1275;sim-0.15-0.2-20-1-2-0.5-1-20-5.rsml;22995.93;15;2909;194.309;0.931;0.542;990;19592;20.284;0.2;14.902
1276;sim-0.15-0.2-20-1-2-1-0.6-20-1.rsml;6498.2;15;1671;111.86;0.559;0.51;442;4601;10.906;0.132;35.65
1277;sim-0.15-0.2-20-1-2-1-0.6-20-2.rsml;6529.815;15;1670;111.748;0.559;0.498;442;4633;10.981;0.132;36.503
1278;sim-0.15-0.2-20-1-2-1-0.6-20-3.rsml;6480.224;15;1670;111.742;0.559;0.518;436;4585;11.019;0.132;35.918
1279;sim-0.15-0.2-20-1-2-1-0.6-20-4.rsml;6542.743;15;1674;111.949;0.559;0.489;442;4639;11.003;0.132;36.521
1280;sim-0.15-0.2-20-1-2-1-0.6-20-5.rsml;6494.562;15;1672;111.915;0.559;0.564;445;4598;10.822;0.132;35.67
1281;sim-0.15-0.2-20-1-2-1-0.8-20-1.rsml;13491.704;15;2293;153.289;0.745;0.541;783;10814;14.294;0.166;34.719
1282;sim-0.15-0.2-20-1-2-1-0.8-20-2.rsml;13430.515;15;2294;153.262;0.745;0.541;783;10737;14.217;0.165;34.58
1283;sim-0.15-0.2-20-1-2-1-0.8-20-3.rsml;13393.3;15;2294;153.411;0.745;0.54;783;10681;14.166;0.165;34.207
1284;sim-0.15-0.2-20-1-2-1-0.8-20-4.rsml;13383.348;15;2294;153.359;0.745;0.541;783;10696;14.154;0.165;34.192
1285;sim-0.15-0.2-20-1-2-1-0.8-20-5.rsml;13481.119;15;2292;153.146;0.745;0.544;783;10792;14.283;0.165;35.366
1286;sim-0.15-0.2-20-1-2-1-1-20-1.rsml;21308.596;15;2907;194.287;0.931;0.542;990;17899;18.58;0.2;32.49
1287;sim-0.15-0.2-20-1-2-1-1-20-2.rsml;21285.184;15;2908;194.352;0.931;0.542;990;17878;18.555;0.2;32.191
1288;sim-0.15-0.2-20-1-2-1-1-20-3.rsml;21263.836;15;2907;194.352;0.931;0.542;990;17855;18.534;0.2;32.472
1289;sim-0.15-0.2-20-1-2-1-1-20-4.rsml;21210.057;15;2909;194.37;0.931;0.541;990;17791;18.479;0.2;32.047
1290;sim-0.15-0.2-20-1-2-1-1-20-5.rsml;21341.428;15;2907;194.349;0.931;0.541;990;17931;18.612;0.2;32.223
1291;sim-0.15-0.2-20-1-4-0.5-0.6-20-1.rsml;4381.726;15;1670;111.899;0.559;0.297;223;2592;12.122;0.134;16.917
1292;sim-0.15-0.2-20-1-4-0.5-0.6-20-2.rsml;4349.142;15;1669;111.74;0.559;0.31;216;2570;12.375;0.134;17.923
1293;sim-0.15-0.2-20-1-4-0.5-0.6-20-3.rsml;4413.707;15;1671;111.871;0.559;0.311;218;2624;12.549;0.135;18.187
1294;sim-0.15-0.2-20-1-4-0.5-0.6-20-4.rsml;4424.671;15;1672;111.844;0.559;0.3;223;2635;12.318;0.135;17.701
1295;sim-0.15-0.2-20-1-4-0.5-0.6-20-5.rsml;4373.749;15;1670;111.871;0.559;0.301;217;2594;12.422;0.135;16.992
1296;sim-0.15-0.2-20-1-4-0.5-0.8-20-1.rsml;8504.067;15;2291;153.152;0.745;0.295;391;6005;15.874;0.168;16.459
1297;sim-0.15-0.2-20-1-4-0.5-0.8-20-2.rsml;8479.963;15;2293;153.234;0.745;0.294;391;5987;15.809;0.167;15.962
1298;sim-0.15-0.2-20-1-4-0.5-0.8-20-3.rsml;8496.912;15;2293;153.296;0.745;0.294;391;5991;15.85;0.168;15.747
1299;sim-0.15-0.2-20-1-4-0.5-0.8-20-4.rsml;8478.372;15;2291;153.331;0.745;0.294;391;5987;15.802;0.168;15.529
1300;sim-0.15-0.2-20-1-4-0.5-0.8-20-5.rsml;8475.239;15;2294;153.276;0.745;0.294;391;5985;15.796;0.168;16.279
1301;sim-0.15-0.2-20-1-4-0.5-1-20-1.rsml;12942.656;15;2907;194.322;0.931;0.292;497;9789;20.177;0.204;15.564
1302;sim-0.15-0.2-20-1-4-0.5-1-20-2.rsml;12970.013;15;2906;194.33;0.931;0.292;497;9806;20.232;0.203;15.244
1303;sim-0.15-0.2-20-1-4-0.5-1-20-3.rsml;12928.63;15;2907;194.255;0.931;0.292;497;9764;20.151;0.203;14.931
1304;sim-0.15-0.2-20-1-4-0.5-1-20-4.rsml;12954.002;15;2909;194.396;0.931;0.292;497;9782;20.197;0.203;15.207
1305;sim-0.15-0.2-20-1-4-0.5-1-20-5.rsml;12883.498;15;2907;194.297;0.931;0.292;497;9722;20.058;0.203;15.506
1306;sim-0.15-0.2-20-1-4-1-0.6-20-1.rsml;4073.704;15;1669;111.908;0.559;0.312;217;2284;11.037;0.135;36.653
1307;sim-0.15-0.2-20-1-4-1-0.6-20-2.rsml;4058.632;15;1668;111.657;0.559;0.309;221;2283;10.786;0.135;37.148
1308;sim-0.15-0.2-20-1-4-1-0.6-20-3.rsml;4128.192;15;1671;111.942;0.559;0.313;220;2337;11.132;0.135;38.256
1309;sim-0.15-0.2-20-1-4-1-0.6-20-4.rsml;4070.336;15;1670;111.887;0.559;0.306;218;2284;10.973;0.135;34.498
1310;sim-0.15-0.2-20-1-4-1-0.6-20-5.rsml;4047.804;15;1669;111.729;0.559;0.304;219;2261;10.83;0.134;36.863
1311;sim-0.15-0.2-20-1-4-1-0.8-20-1.rsml;7871.329;15;2292;153.222;0.745;0.295;391;5379;14.253;0.168;34.212
1312;sim-0.15-0.2-20-1-4-1-0.8-20-2.rsml;7847.093;15;2294;153.277;0.745;0.294;391;5342;14.189;0.167;34.734
1313;sim-0.15-0.2-20-1-4-1-0.8-20-3.rsml;7906.204;15;2295;153.328;0.745;0.294;391;5409;14.338;0.168;35.6
1314;sim-0.15-0.2-20-1-4-1-0.8-20-4.rsml;7884.083;15;2293;153.241;0.745;0.295;391;5390;14.285;0.167;34.861
1315;sim-0.15-0.2-20-1-4-1-0.8-20-5.rsml;7796.312;15;2291;153.262;0.745;0.295;391;5311;14.06;0.167;33.477
1316;sim-0.15-0.2-20-1-4-1-1-20-1.rsml;12132.915;15;2909;194.315;0.931;0.292;497;8965;18.548;0.203;32.717
1317;sim-0.15-0.2-20-1-4-1-1-20-2.rsml;12108.167;15;2908;194.255;0.931;0.292;497;8946;18.5;0.204;32.584
1318;sim-0.15-0.2-20-1-4-1-1-20-3.rsml;12054.014;15;2907;194.333;0.931;0.292;497;8889;18.388;0.203;32.319
1319;sim-0.15-0.2-20-1-4-1-1-20-4.rsml;12045.24;15;2907;194.311;0.931;0.292;497;8877;18.371;0.203;32.055
1320;sim-0.15-0.2-20-1-4-1-1-20-5.rsml;12144.224;15;2907;194.334;0.931;0.292;497;8962;18.57;0.204;32.361
1321;sim-0.15-0.2-30-0.3-2-0.5-0.6-20-1.rsml;3748.131;5;656;131.783;0.559;0.541;199;2985;15.524;0.129;16.311
1322;sim-0.15-0.2-30-0.3-2-0.5-0.6-20-2.rsml;3771.42;5;655;131.574;0.559;0.546;199;3016;15.646;0.13;16.354
1323;sim-0.15-0.2-30-0.3-2-0.5-0.6-20-3.rsml;3768.325;5;655;131.654;0.559;0.542;199;3013;15.628;0.129;15.82
1324;sim-0.15-0.2-30-0.3-2-0.5-0.6-20-4.rsml;3742.799;5;656;131.807;0.559;0.546;199;2988;15.496;0.128;16.514
1325;sim-0.15-0.2-30-0.3-2-0.5-0.6-20-5.rsml;3770.022;5;656;131.793;0.559;0.542;199;3014;15.633;0.129;15.86
1326;sim-0.15-0.2-30-0.3-2-0.5-0.8-20-1.rsml;7069.882;5;899;180.18;0.745;0.542;277;6034;22.271;0.163;16.54
1327;sim-0.15-0.2-30-0.3-2-0.5-0.8-20-2.rsml;7073.135;5;899;180.292;0.745;0.539;277;6038;22.28;0.164;15.451
1328;sim-0.15-0.2-30-0.3-2-0.5-0.8-20-3.rsml;7034.87;5;898;180.181;0.745;0.542;277;5998;22.144;0.163;15.585
1329;sim-0.15-0.2-30-0.3-2-0.5-0.8-20-4.rsml;7030.238;5;899;180.276;0.745;0.54;277;5984;22.126;0.163;14.792
1330;sim-0.15-0.2-30-0.3-2-0.5-0.8-20-5.rsml;6977.345;5;899;180.295;0.745;0.539;277;5936;21.935;0.163;14.486
1331;sim-0.15-0.2-30-0.3-2-0.5-1-20-1.rsml;11822.207;5;1138;227.902;0.931;0.504;396;10486;26.976;0.198;14.377
1332;sim-0.15-0.2-30-0.3-2-0.5-1-20-2.rsml;11678.694;5;1137;227.88;0.931;0.499;392;10343;26.886;0.198;14.682
1333;sim-0.15-0.2-30-0.3-2-0.5-1-20-3.rsml;11671.895;5;1138;227.881;0.931;0.494;386;10342;27.286;0.198;14.126
1334;sim-0.15-0.2-30-0.3-2-0.5-1-20-4.rsml;11635.405;5;1137;227.832;0.931;0.486;391;10308;26.845;0.198;14.394
1335;sim-0.15-0.2-30-0.3-2-0.5-1-20-5.rsml;11576.711;5;1138;227.936;0.931;0.489;385;10246;27.109;0.198;12.814
1336;sim-0.15-0.2-30-0.3-2-1-0.6-20-1.rsml;3420.395;5;656;131.832;0.559;0.544;199;2662;13.876;0.129;37.13
1337;sim-0.15-0.2-30-0.3-2-1-0.6-20-2.rsml;3347.862;5;655;131.624;0.559;0.545;199;2587;13.516;0.128;33.689
1338;sim-0.15-0.2-30-0.3-2-1-0.6-20-3.rsml;3478.248;5;656;131.727;0.559;0.548;199;2717;14.169;0.129;36.903
1339;sim-0.15-0.2-30-0.3-2-1-0.6-20-4.rsml;3420.865;5;657;131.737;0.559;0.539;199;2662;13.88;0.129;36.426
1340;sim-0.15-0.2-30-0.3-2-1-0.6-20-5.rsml;3368.006;5;657;131.88;0.559;0.538;199;2600;13.611;0.129;34.125
1341;sim-0.15-0.2-30-0.3-2-1-0.8-20-1.rsml;6474.214;5;899;180.204;0.745;0.541;277;5442;20.12;0.164;32.357
1342;sim-0.15-0.2-30-0.3-2-1-0.8-20-2.rsml;6500.188;5;900;180.412;0.745;0.539;277;5456;20.21;0.164;32.495
1343;sim-0.15-0.2-30-0.3-2-1-0.8-20-3.rsml;6539.322;5;899;180.199;0.745;0.541;277;5500;20.355;0.164;32.902
1344;sim-0.15-0.2-30-0.3-2-1-0.8-20-4.rsml;6556.047;5;899;180.256;0.745;0.539;277;5522;20.414;0.164;34.235
1345;sim-0.15-0.2-30-0.3-2-1-0.8-20-5.rsml;6586.796;5;899;180.259;0.745;0.546;277;5542;20.525;0.164;35.033
1346;sim-0.15-0.2-30-0.3-2-1-1-20-1.rsml;10886.268;5;1136;227.784;0.931;0.512;393;9556;24.802;0.198;30.838
1347;sim-0.15-0.2-30-0.3-2-1-1-20-2.rsml;10975.3;5;1138;227.891;0.931;0.48;388;9637;25.35;0.198;30.341
1348;sim-0.15-0.2-30-0.3-2-1-1-20-3.rsml;10825.145;5;1136;227.746;0.931;0.491;387;9507;25.029;0.198;30.187
1349;sim-0.15-0.2-30-0.3-2-1-1-20-4.rsml;11028.964;5;1138;227.926;0.931;0.511;393;9698;25.164;0.198;31.324
1350;sim-0.15-0.2-30-0.3-2-1-1-20-5.rsml;11010.071;5;1135;227.725;0.931;0.499;394;9676;25.054;0.198;30.655
1351;sim-0.15-0.2-30-0.3-4-0.5-0.6-20-1.rsml;2190.05;5;655;131.57;0.559;0.318;98;1485;15.635;0.129;15.469
1352;sim-0.15-0.2-30-0.3-4-0.5-0.6-20-2.rsml;2170.38;5;657;131.912;0.559;0.313;98;1463;15.417;0.129;16.645
1353;sim-0.15-0.2-30-0.3-4-0.5-0.6-20-3.rsml;2223.796;5;655;131.436;0.559;0.313;98;1522;15.986;0.131;14.454
1354;sim-0.15-0.2-30-0.3-4-0.5-0.6-20-4.rsml;2193.297;5;656;131.698;0.559;0.311;98;1488;15.661;0.13;15.833
1355;sim-0.15-0.2-30-0.3-4-0.5-0.6-20-5.rsml;2192.722;5;656;131.76;0.559;0.314;98;1488;15.652;0.129;16.864
1356;sim-0.15-0.2-30-0.3-4-0.5-0.8-20-1.rsml;3972.071;5;899;180.223;0.745;0.298;138;3007;22.253;0.165;15.815
1357;sim-0.15-0.2-30-0.3-4-0.5-0.8-20-2.rsml;3936.128;5;899;180.391;0.745;0.299;138;2970;21.987;0.163;15.667
1358;sim-0.15-0.2-30-0.3-4-0.5-0.8-20-3.rsml;3955.567;5;899;180.305;0.745;0.299;138;2988;22.131;0.164;15.409
1359;sim-0.15-0.2-30-0.3-4-0.5-0.8-20-4.rsml;3972.729;5;899;180.192;0.745;0.299;138;3002;22.259;0.164;16.708
1360;sim-0.15-0.2-30-0.3-4-0.5-0.8-20-5.rsml;3981.171;5;899;180.172;0.745;0.299;138;3013;22.321;0.164;16.403
1361;sim-0.15-0.2-30-0.3-4-0.5-1-20-1.rsml;6355.072;5;1136;227.64;0.931;0.256;190;5130;27.457;0.199;13.863
1362;sim-0.15-0.2-30-0.3-4-0.5-1-20-2.rsml;6379.88;5;1137;227.882;0.931;0.263;199;5145;26.334;0.198;14.467
1363;sim-0.15-0.2-30-0.3-4-0.5-1-20-3.rsml;6381.719;5;1136;227.841;0.931;0.249;188;5150;27.886;0.2;15.427
1364;sim-0.15-0.2-30-0.3-4-0.5-1-20-4.rsml;6411.323;5;1137;227.87;0.931;0.257;197;5171;26.761;0.198;14.152
1365;sim-0.15-0.2-30-0.3-4-0.5-1-20-5.rsml;6376.535;5;1137;227.829;0.931;0.264;195;5141;26.858;0.198;13.528
1366;sim-0.15-0.2-30-0.3-4-1-0.6-20-1.rsml;2052.329;5;656;131.804;0.559;0.311;98;1342;14.217;0.129;35.506
1367;sim-0.15-0.2-30-0.3-4-1-0.6-20-2.rsml;2030.783;5;656;131.799;0.559;0.31;98;1316;13.998;0.129;35.761
1368;sim-0.15-0.2-30-0.3-4-1-0.6-20-3.rsml;2000.627;5;657;131.988;0.559;0.31;98;1293;13.68;0.13;35.066
1369;sim-0.15-0.2-30-0.3-4-1-0.6-20-4.rsml;2023.883;5;657;131.663;0.559;0.311;98;1317;13.934;0.128;36.595
1370;sim-0.15-0.2-30-0.3-4-1-0.6-20-5.rsml;1953.939;5;657;131.812;0.559;0.31;98;1249;13.213;0.128;33.737
1371;sim-0.15-0.2-30-0.3-4-1-0.8-20-1.rsml;3618.404;5;898;180.062;0.745;0.299;138;2649;19.696;0.165;31.626
1372;sim-0.15-0.2-30-0.3-4-1-0.8-20-2.rsml;3652.586;5;899;180.089;0.745;0.298;138;2685;19.943;0.164;33.105
1373;sim-0.15-0.2-30-0.3-4-1-0.8-20-3.rsml;3712.174;5;899;180.273;0.745;0.299;138;2740;20.368;0.164;33.214
1374;sim-0.15-0.2-30-0.3-4-1-0.8-20-4.rsml;3616.536;5;899;180.218;0.745;0.298;138;2649;19.677;0.164;31.946
1375;sim-0.15-0.2-30-0.3-4-1-0.8-20-5.rsml;3660.157;5;899;180.203;0.745;0.298;138;2688;19.994;0.164;31.789
1376;sim-0.15-0.2-30-0.3-4-1-1-20-1.rsml;6083.458;5;1135;227.759;0.931;0.252;193;4852;25.62;0.199;32.104
